instituicao_id;descricao_ato;curso_id;protocolo_id;dt_validade;dt_publicacao
240;Renovação de Reconhecimento de Curso;91277.0;202012433;;2020-07-07
240;Renovação de Reconhecimento de Curso;4946.0;202012434;;2020-07-07
240;Renovação de Reconhecimento de Curso;19325.0;202012435;;2020-07-07
240;Renovação de Reconhecimento de Curso;58709.0;202012436;;2020-07-07
240;Renovação de Reconhecimento de Curso;68920.0;202012437;;2020-07-07
240;Renovação de Reconhecimento de Curso;4918.0;202012438;;2020-07-07
240;Renovação de Reconhecimento de Curso;63416.0;202012439;;2020-07-07
240;Renovação de Reconhecimento de Curso;84537.0;202012440;;2020-07-07
240;Renovação de Reconhecimento de Curso;19302.0;202012441;;2020-07-07
240;Renovação de Reconhecimento de Curso;41157.0;202012442;;2020-07-07
240;Renovação de Reconhecimento de Curso;119864.0;202012443;;2020-07-07
240;Renovação de Reconhecimento de Curso;111164.0;202012444;;2020-07-07
240;Renovação de Reconhecimento de Curso;82804.0;202012445;;2020-07-07
240;Renovação de Reconhecimento de Curso;83028.0;202012446;;2020-07-07
240;Renovação de Reconhecimento de Curso;70245.0;202012447;;2020-07-07
240;Renovação de Reconhecimento de Curso;70288.0;202012448;;2020-07-07
240;Renovação de Reconhecimento de Curso;90539.0;202012449;;2020-07-07
240;Renovação de Reconhecimento de Curso;70239.0;202012450;;2020-07-07
240;Renovação de Reconhecimento de Curso;4923.0;202012451;;2020-07-07
240;Renovação de Reconhecimento de Curso;19305.0;202012452;;2020-07-07
240;Renovação de Reconhecimento de Curso;41251.0;202012453;;2020-07-07
240;Renovação de Reconhecimento de Curso;67668.0;202012454;;2020-07-07
240;Renovação de Reconhecimento de Curso;20911.0;202012455;;2020-07-07
240;Renovação de Reconhecimento de Curso;19307.0;202012456;;2020-07-07
240;Renovação de Reconhecimento de Curso;4964.0;202012457;;2020-07-07
240;Renovação de Reconhecimento de Curso;49725.0;202012458;;2020-07-07
240;Renovação de Reconhecimento de Curso;57792.0;202012459;;2020-07-07
240;Renovação de Reconhecimento de Curso;18592.0;202012460;;2020-07-07
240;Renovação de Reconhecimento de Curso;49690.0;202012461;;2020-07-07
240;Renovação de Reconhecimento de Curso;19303.0;202012462;;2020-07-07
240;Renovação de Reconhecimento de Curso;41155.0;202012463;;2020-07-07
240;Renovação de Reconhecimento de Curso;4961.0;202012464;;2020-07-07
240;Renovação de Reconhecimento de Curso;21916.0;202012465;;2020-07-07
240;Renovação de Reconhecimento de Curso;74746.0;202012466;;2020-07-07
240;Renovação de Reconhecimento de Curso;70276.0;202012467;;2020-07-07
240;Renovação de Reconhecimento de Curso;84896.0;202012468;;2020-07-07
240;Renovação de Reconhecimento de Curso;1259157.0;202012469;;2020-07-07
240;Renovação de Reconhecimento de Curso;98243.0;202012470;;2020-07-07
240;Renovação de Reconhecimento de Curso;97841.0;202012471;;2020-07-07
240;Renovação de Reconhecimento de Curso;60322.0;202012472;;2020-07-07
240;Renovação de Reconhecimento de Curso;90541.0;202012473;;2020-07-07
240;Renovação de Reconhecimento de Curso;80546.0;202012474;;2020-07-07
240;Renovação de Reconhecimento de Curso;1150396.0;202012475;;2020-07-07
240;Renovação de Reconhecimento de Curso;70263.0;202012476;;2020-07-07
240;Renovação de Reconhecimento de Curso;25539.0;202012477;;2020-07-07
240;Renovação de Reconhecimento de Curso;49926.0;202012478;;2020-07-07
240;Renovação de Reconhecimento de Curso;1150388.0;202012479;;2020-07-07
240;Renovação de Reconhecimento de Curso;70269.0;202012480;;2020-07-07
240;Renovação de Reconhecimento de Curso;1257569.0;202012481;;2020-07-07
240;Renovação de Reconhecimento de Curso;1257546.0;202012482;;2020-07-07
240;Renovação de Reconhecimento de Curso;1257555.0;202012483;;2020-07-07
240;Renovação de Reconhecimento de Curso;90579.0;202012484;;2020-07-07
240;Renovação de Reconhecimento de Curso;70241.0;202012485;;2020-07-07
240;Renovação de Reconhecimento de Curso;123169.0;202012486;;2020-07-07
240;Renovação de Reconhecimento de Curso;1163511.0;202012487;;2020-07-07
240;Renovação de Reconhecimento de Curso;21922.0;202012488;;2020-07-07
240;Renovação de Reconhecimento de Curso;117092.0;202012489;;2020-07-07
240;Renovação de Reconhecimento de Curso;4965.0;202012490;;2020-07-07
240;Renovação de Reconhecimento de Curso;20913.0;202012491;;2020-07-07
240;Renovação de Reconhecimento de Curso;83413.0;202012492;;2020-07-07
240;Renovação de Reconhecimento de Curso;4926.0;202012493;;2020-07-07
240;Renovação de Reconhecimento de Curso;1155344.0;202012494;;2020-07-07
240;Renovação de Reconhecimento de Curso;4960.0;202104649;;2021-02-05
240;Renovação de Reconhecimento de Curso;1161243.0;202104650;;2021-02-05
240;Renovação de Reconhecimento de Curso;1183836.0;202104651;;2021-02-05
240;Renovação de Reconhecimento de Curso;101582.0;202104652;;2021-02-05
240;Renovação de Reconhecimento de Curso;101602.0;202104653;;2021-02-05
240;Renovação de Reconhecimento de Curso;101673.0;202104654;;2021-02-05
240;Renovação de Reconhecimento de Curso;1161911.0;202104655;;2021-02-05
240;Renovação de Reconhecimento de Curso;1165113.0;202104656;;2021-02-05
240;Renovação de Reconhecimento de Curso;102375.0;202104657;;2021-02-05
240;Renovação de Reconhecimento de Curso;106031.0;202104658;;2021-02-05
240;Renovação de Reconhecimento de Curso;111138.0;202104659;;2021-02-05
240;Renovação de Reconhecimento de Curso;111172.0;202104660;;2021-02-05
240;Renovação de Reconhecimento de Curso;119822.0;202104661;;2021-02-05
240;Renovação de Reconhecimento de Curso;82860.0;202104662;;2021-02-05
240;Renovação de Reconhecimento de Curso;102894.0;202104663;;2021-02-05
240;Renovação de Reconhecimento de Curso;113885.0;202104664;;2021-02-05
240;Renovação de Reconhecimento de Curso;1140397.0;202104665;;2021-02-05
240;Renovação de Reconhecimento de Curso;1163342.0;202104666;;2021-02-05
240;Renovação de Reconhecimento de Curso;74766.0;202104667;;2021-02-05
240;Renovação de Reconhecimento de Curso;82844.0;202104668;;2021-02-05
240;Renovação de Reconhecimento de Curso;82850.0;202104669;;2021-02-05
240;Renovação de Reconhecimento de Curso;119824.0;202104670;;2021-02-05
240;Renovação de Reconhecimento de Curso;150265.0;202104671;;2021-02-05
240;Renovação de Reconhecimento de Curso;4938.0;202104672;;2021-02-05
240;Renovação de Reconhecimento de Curso;111178.0;202104673;;2021-02-05
240;Renovação de Reconhecimento de Curso;1162387.0;202104674;;2021-02-05
240;Renovação de Reconhecimento de Curso;1161032.0;202104675;;2021-02-05
240;Renovação de Reconhecimento de Curso;1163580.0;202104676;;2021-02-05
240;Renovação de Reconhecimento de Curso;111152.0;202104677;;2021-02-05
240;Renovação de Reconhecimento de Curso;41987.0;202104678;;2021-02-05
240;Renovação de Reconhecimento de Curso;42005.0;202104679;;2021-02-05
240;Renovação de Reconhecimento de Curso;111136.0;202104680;;2021-02-05
240;Renovação de Reconhecimento de Curso;119862.0;202104681;;2021-02-05
240;Renovação de Reconhecimento de Curso;4940.0;202104682;;2021-02-05
240;Renovação de Reconhecimento de Curso;4966.0;202104683;;2021-02-05
240;Renovação de Reconhecimento de Curso;20909.0;202104684;;2021-02-05
240;Renovação de Reconhecimento de Curso;21923.0;202104685;;2021-02-05
240;Renovação de Reconhecimento de Curso;58882.0;202104686;;2021-02-05
240;Renovação de Reconhecimento de Curso;82830.0;202104687;;2021-02-05
240;Renovação de Reconhecimento de Curso;82838.0;202104688;;2021-02-05
240;Renovação de Reconhecimento de Curso;102556.0;202104689;;2021-02-05
240;Renovação de Reconhecimento de Curso;4959.0;202104690;;2021-02-05
240;Renovação de Reconhecimento de Curso;19317.0;202104691;;2021-02-05
240;Renovação de Reconhecimento de Curso;73111.0;202104692;;2021-02-05
240;Renovação de Reconhecimento de Curso;1161200.0;202104693;;2021-02-05
240;Renovação de Reconhecimento de Curso;90582.0;202104694;;2021-02-05
240;Renovação de Reconhecimento de Curso;49994.0;202119664;;2021-08-31
240;Renovação de Reconhecimento de Curso;49889.0;202119665;;2021-08-31
240;Renovação de Reconhecimento de Curso;41980.0;202119666;;2021-08-31
240;Renovação de Reconhecimento de Curso EAD;1116776.0;201417159;;2014-11-18
240;Renovação de Reconhecimento de Curso EAD;1116842.0;201417180;;2014-11-18
240;Renovação de Reconhecimento de Curso EAD;1119473.0;201608929;;2016-09-23
240;Renovação de Reconhecimento de Curso EAD;1175535.0;201608938;;2016-09-23
240;Renovação de Reconhecimento de Curso EAD;1125999.0;201608963;;2016-09-23
240;Renovação de Reconhecimento de Curso EAD;1160839.0;201608966;;2016-09-23
240;Renovação de Reconhecimento de Curso EAD;1119382.0;201608968;;2016-09-23
240;Renovação de Reconhecimento de Curso EAD;121297.0;201703818;;2017-04-04
240;Renovação de Reconhecimento de Curso EAD;1115471.0;201703819;;2017-04-04
240;Renovação de Reconhecimento de Curso EAD;1177033.0;201703820;;2017-04-04
240;Renovação de Reconhecimento de Curso EAD;1178366.0;201703821;;2017-04-04
240;Renovação de Reconhecimento de Curso EAD;1116776.0;201703822;;2017-04-04
240;Renovação de Reconhecimento de Curso EAD;1174688.0;201703823;;2017-04-04
240;Renovação de Reconhecimento de Curso EAD;1175191.0;201703824;;2017-04-04
240;Renovação de Reconhecimento de Curso EAD;1124348.0;201703825;;2017-04-04
240;Renovação de Reconhecimento de Curso EAD;1116842.0;201703826;;2017-04-04
240;Renovação de Reconhecimento de Curso EAD;1161357.0;201703827;;2017-04-04
240;Renovação de Reconhecimento de Curso EAD;1174691.0;201807633;;2018-05-15
240;Renovação de Reconhecimento de Curso EAD;1160830.0;201827042;;2018-12-28
240;Renovação de Reconhecimento de Curso EAD;1183559.0;201827051;;2018-12-28
240;Renovação de Reconhecimento de Curso EAD;1160839.0;201827062;;2018-12-28
240;Renovação de Reconhecimento de Curso EAD;1119382.0;201827064;;2018-12-28
240;Renovação de Reconhecimento de Curso EAD;1154048.0;201827088;;2018-12-28
240;Renovação de Reconhecimento de Curso EAD;1119473.0;201827143;;2018-12-28
240;Renovação de Reconhecimento de Curso EAD;1175535.0;201827159;;2018-12-28
240;Renovação de Reconhecimento de Curso EAD;1116879.0;201827189;;2018-12-28
240;Renovação de Reconhecimento de Curso EAD;1125999.0;201827231;;2018-12-28
240;Renovação de Reconhecimento de Curso EAD;1119481.0;201827268;;2018-12-28
240;Renovação de Reconhecimento de Curso EAD;1116842.0;202009645;;2020-07-07
240;Renovação de Reconhecimento de Curso EAD;1154048.0;202101332;;2021-02-05
240;Renovação de Reconhecimento de Curso EAD;1174691.0;202101368;;2021-02-05
240;Renovação de Reconhecimento de Curso EAD;1174577.0;202101371;;2021-02-05
245;Renovação de Reconhecimento de Curso;48675.0;200711339;;2010-09-16
245;Renovação de Reconhecimento de Curso;34074.0;200801619;;2013-10-17
245;Renovação de Reconhecimento de Curso;18122.0;200813515;;2011-10-03
245;Renovação de Reconhecimento de Curso;97057.0;201211652;;2012-12-27
245;Renovação de Reconhecimento de Curso;88152.0;201212534;;2012-12-27
245;Renovação de Reconhecimento de Curso;101466.0;201214455;;2012-12-27
245;Renovação de Reconhecimento de Curso;48675.0;201214552;;2012-12-27
245;Renovação de Reconhecimento de Curso;34074.0;201361676;;2013-12-19
245;Renovação de Reconhecimento de Curso;101472.0;201361946;;2013-12-19
245;Renovação de Reconhecimento de Curso;107514.0;201362453;;2013-12-19
245;Renovação de Reconhecimento de Curso;102034.0;201363343;;2013-12-19
245;Renovação de Reconhecimento de Curso;90111.0;201363609;;2013-12-19
245;Renovação de Reconhecimento de Curso;24518.0;201363680;;2013-12-19
245;Renovação de Reconhecimento de Curso;18122.0;201363926;;2013-12-19
245;Renovação de Reconhecimento de Curso;97055.0;201364242;;2013-12-19
245;Renovação de Reconhecimento de Curso;84453.0;201419261;;2015-01-02
245;Renovação de Reconhecimento de Curso;88156.0;201419686;;2015-01-02
245;Renovação de Reconhecimento de Curso;113941.0;201420127;;2015-01-02
245;Renovação de Reconhecimento de Curso;48581.0;201420644;;2015-01-02
245;Renovação de Reconhecimento de Curso;1109528.0;201420671;;2015-01-02
245;Renovação de Reconhecimento de Curso;90329.0;201420806;;2015-01-02
245;Renovação de Reconhecimento de Curso;88154.0;201512650;;2015-12-30
245;Renovação de Reconhecimento de Curso;101466.0;201512762;;2015-12-30
245;Renovação de Reconhecimento de Curso;97057.0;201513527;;2015-12-30
245;Renovação de Reconhecimento de Curso;48675.0;201513585;;2015-12-30
245;Renovação de Reconhecimento de Curso;88152.0;201514545;;2015-12-30
245;Renovação de Reconhecimento de Curso;109682.0;201514608;;2015-12-30
245;Renovação de Reconhecimento de Curso;1139782.0;201704865;;2017-04-04
245;Renovação de Reconhecimento de Curso;18122.0;201704866;;2017-04-04
245;Renovação de Reconhecimento de Curso;19573.0;201704867;;2017-04-04
245;Renovação de Reconhecimento de Curso;21561.0;201704868;;2017-04-04
245;Renovação de Reconhecimento de Curso;109516.0;201704869;;2017-04-04
245;Renovação de Reconhecimento de Curso;101472.0;201704870;;2017-04-04
245;Renovação de Reconhecimento de Curso;1139928.0;201704871;;2017-04-04
245;Renovação de Reconhecimento de Curso;107514.0;201704872;;2017-04-04
245;Renovação de Reconhecimento de Curso;34074.0;201704873;;2017-04-04
245;Renovação de Reconhecimento de Curso;1139927.0;201704874;;2017-04-04
245;Renovação de Reconhecimento de Curso;90111.0;201704875;;2017-04-04
245;Renovação de Reconhecimento de Curso;97055.0;201704876;;2017-04-04
245;Renovação de Reconhecimento de Curso;102034.0;201704877;;2017-04-04
245;Renovação de Reconhecimento de Curso;24518.0;201704878;;2017-04-04
245;Renovação de Reconhecimento de Curso;90329.0;201804491;;2018-03-02
245;Renovação de Reconhecimento de Curso;48581.0;201804492;;2018-03-02
245;Renovação de Reconhecimento de Curso;88156.0;201804493;;2018-03-02
245;Renovação de Reconhecimento de Curso;1109528.0;201804494;;2018-03-02
245;Renovação de Reconhecimento de Curso;113941.0;201804495;;2018-03-02
245;Renovação de Reconhecimento de Curso;48675.0;201828855;;2018-12-28
245;Renovação de Reconhecimento de Curso;88154.0;201829986;;2018-12-28
245;Renovação de Reconhecimento de Curso;90325.0;201829987;;2018-12-28
245;Renovação de Reconhecimento de Curso;88152.0;201829988;;2018-12-28
245;Renovação de Reconhecimento de Curso;97057.0;201830238;;2018-12-28
245;Renovação de Reconhecimento de Curso;101466.0;201830499;;2018-12-28
245;Renovação de Reconhecimento de Curso;109680.0;201830769;;2018-12-28
245;Renovação de Reconhecimento de Curso;109516.0;202010470;;2020-07-07
245;Renovação de Reconhecimento de Curso;102034.0;202010471;;2020-07-07
245;Renovação de Reconhecimento de Curso;24518.0;202010472;;2020-07-07
245;Renovação de Reconhecimento de Curso;113941.0;202010473;;2020-07-07
245;Renovação de Reconhecimento de Curso;1322346.0;202102169;;2021-02-05
245;Renovação de Reconhecimento de Curso;90325.0;202102170;;2021-02-05
245;Renovação de Reconhecimento de Curso;101466.0;202102171;;2021-02-05
245;Renovação de Reconhecimento de Curso;1114351.0;202102172;;2021-02-05
245;Renovação de Reconhecimento de Curso;90329.0;202102173;;2021-02-05
245;Renovação de Reconhecimento de Curso;48581.0;202102174;;2021-02-05
245;Renovação de Reconhecimento de Curso;88156.0;202102175;;2021-02-05
245;Renovação de Reconhecimento de Curso;1109528.0;202102176;;2021-02-05
245;Renovação de Reconhecimento de Curso;109678.0;202130703;;2022-01-10
245;Renovação de Reconhecimento de Curso;109682.0;202130704;;2022-04-08
247;Renovação de Reconhecimento de Curso;102532.0;200806044;;2010-09-09
247;Renovação de Reconhecimento de Curso;30488.0;200806760;;2013-06-03
247;Renovação de Reconhecimento de Curso;20267.0;200806834;;2011-08-04
247;Renovação de Reconhecimento de Curso;20273.0;200806835;;2011-08-04
247;Renovação de Reconhecimento de Curso;8913.0;200806846;;2010-05-24
247;Renovação de Reconhecimento de Curso;80410.0;200906995;;2012-03-28
247;Renovação de Reconhecimento de Curso;43262.0;200908667;;2012-12-17
247;Renovação de Reconhecimento de Curso;38059.0;201003047;;2011-11-24
247;Renovação de Reconhecimento de Curso;8909.0;201004759;;2011-10-14
247;Renovação de Reconhecimento de Curso;52665.0;201007124;;2011-08-18
247;Renovação de Reconhecimento de Curso;8908.0;201009480;;2011-10-14
247;Renovação de Reconhecimento de Curso;8911.0;201211427;;2012-12-27
247;Renovação de Reconhecimento de Curso;64873.0;201211462;;2012-12-27
247;Renovação de Reconhecimento de Curso;38059.0;201211576;;2012-12-27
247;Renovação de Reconhecimento de Curso;52665.0;201211677;;2012-12-27
247;Renovação de Reconhecimento de Curso;87982.0;201212138;;2012-12-27
247;Renovação de Reconhecimento de Curso;102532.0;201212839;;2012-12-27
247;Renovação de Reconhecimento de Curso;8908.0;201213016;;2012-12-27
247;Renovação de Reconhecimento de Curso;8912.0;201213502;;2012-12-27
247;Renovação de Reconhecimento de Curso;28222.0;201213770;;2012-12-27
247;Renovação de Reconhecimento de Curso;31132.0;201213898;;2012-12-27
247;Renovação de Reconhecimento de Curso;8909.0;201214295;;2012-12-27
247;Renovação de Reconhecimento de Curso;80410.0;201215228;;2012-12-27
247;Renovação de Reconhecimento de Curso;8913.0;201215924;;2012-12-27
247;Renovação de Reconhecimento de Curso;30488.0;201361627;;2013-12-19
247;Renovação de Reconhecimento de Curso;57874.0;201361913;;2013-12-19
247;Renovação de Reconhecimento de Curso;117838.0;201363450;;2013-12-19
247;Renovação de Reconhecimento de Curso;64871.0;201363827;;2013-12-19
247;Renovação de Reconhecimento de Curso;64872.0;201364404;;2013-12-19
247;Renovação de Reconhecimento de Curso;43262.0;201364438;;2013-12-19
247;Renovação de Reconhecimento de Curso;20273.0;201364524;;2013-12-19
247;Renovação de Reconhecimento de Curso;20267.0;201364552;;2013-12-19
247;Renovação de Reconhecimento de Curso;21591.0;201419604;;2015-01-02
247;Renovação de Reconhecimento de Curso;100454.0;201419958;;2015-01-02
247;Renovação de Reconhecimento de Curso;38054.0;201420329;;2015-01-02
247;Renovação de Reconhecimento de Curso;80272.0;201420371;;2015-01-02
247;Renovação de Reconhecimento de Curso;18207.0;201420707;;2015-01-02
247;Renovação de Reconhecimento de Curso;8929.0;201420753;;2015-01-02
247;Renovação de Reconhecimento de Curso;57876.0;201420963;;2015-01-02
247;Renovação de Reconhecimento de Curso;87982.0;201511680;;2015-12-30
247;Renovação de Reconhecimento de Curso;28222.0;201512371;;2015-12-30
247;Renovação de Reconhecimento de Curso;8912.0;201512585;;2015-12-30
247;Renovação de Reconhecimento de Curso;8911.0;201513118;;2015-12-30
247;Renovação de Reconhecimento de Curso;8913.0;201513182;;2015-12-30
247;Renovação de Reconhecimento de Curso;64873.0;201513352;;2015-12-30
247;Renovação de Reconhecimento de Curso;31132.0;201513811;;2015-12-30
247;Renovação de Reconhecimento de Curso;38059.0;201513831;;2015-12-30
247;Renovação de Reconhecimento de Curso;102532.0;201513877;;2015-12-30
247;Renovação de Reconhecimento de Curso;116960.0;201514026;;2015-12-30
247;Renovação de Reconhecimento de Curso;8909.0;201514092;;2015-12-30
247;Renovação de Reconhecimento de Curso;52665.0;201515009;;2015-12-30
247;Renovação de Reconhecimento de Curso;8908.0;201614477;;2016-12-15
247;Renovação de Reconhecimento de Curso;80410.0;201614676;;2016-12-15
247;Renovação de Reconhecimento de Curso;117838.0;201704459;;2017-04-04
247;Renovação de Reconhecimento de Curso;20267.0;201704460;;2017-04-04
247;Renovação de Reconhecimento de Curso;64872.0;201704461;;2017-04-04
247;Renovação de Reconhecimento de Curso;30488.0;201704462;;2017-04-04
247;Renovação de Reconhecimento de Curso;20269.0;201704463;;2017-04-04
247;Renovação de Reconhecimento de Curso;64871.0;201704464;;2017-04-04
247;Renovação de Reconhecimento de Curso;43262.0;201704465;;2017-04-04
247;Renovação de Reconhecimento de Curso;20273.0;201704466;;2017-04-04
247;Renovação de Reconhecimento de Curso;100454.0;201803854;;2018-03-02
247;Renovação de Reconhecimento de Curso;38054.0;201803855;;2018-03-02
247;Renovação de Reconhecimento de Curso;57876.0;201803856;;2018-03-02
247;Renovação de Reconhecimento de Curso;18207.0;201803857;;2018-03-02
247;Renovação de Reconhecimento de Curso;80272.0;201803858;;2018-03-02
247;Renovação de Reconhecimento de Curso;21591.0;201803859;;2018-03-02
247;Renovação de Reconhecimento de Curso;8912.0;201827621;;2018-12-28
247;Renovação de Reconhecimento de Curso;8909.0;201827622;;2018-12-28
247;Renovação de Reconhecimento de Curso;8908.0;201827623;;2018-12-28
247;Renovação de Reconhecimento de Curso;8913.0;201827624;;2018-12-28
247;Renovação de Reconhecimento de Curso;38059.0;201828747;;2018-12-28
247;Renovação de Reconhecimento de Curso;28222.0;201828748;;2018-12-28
247;Renovação de Reconhecimento de Curso;31132.0;201828749;;2018-12-28
247;Renovação de Reconhecimento de Curso;52665.0;201829333;;2018-12-28
247;Renovação de Reconhecimento de Curso;64873.0;201829547;;2018-12-28
247;Renovação de Reconhecimento de Curso;80410.0;201829849;;2018-12-28
247;Renovação de Reconhecimento de Curso;102532.0;201830685;;2018-12-28
247;Renovação de Reconhecimento de Curso;116960.0;201831160;;2018-12-28
247;Renovação de Reconhecimento de Curso;1132766.0;201832710;;2018-12-28
247;Renovação de Reconhecimento de Curso;1167954.0;201832910;;2018-12-28
247;Renovação de Reconhecimento de Curso;117838.0;202012858;;2020-07-07
247;Renovação de Reconhecimento de Curso;64872.0;202012859;;2020-07-07
247;Renovação de Reconhecimento de Curso;1287134.0;202012860;;2020-07-07
247;Renovação de Reconhecimento de Curso;20269.0;202012861;;2020-07-07
247;Renovação de Reconhecimento de Curso;64871.0;202012862;;2020-07-07
247;Renovação de Reconhecimento de Curso;43262.0;202012863;;2020-07-07
247;Renovação de Reconhecimento de Curso;21591.0;202012864;;2020-07-07
247;Renovação de Reconhecimento de Curso;64873.0;202105481;;2021-02-05
247;Renovação de Reconhecimento de Curso;100454.0;202105482;;2021-02-05
247;Renovação de Reconhecimento de Curso;1167954.0;202105483;;2021-02-05
247;Renovação de Reconhecimento de Curso;38054.0;202105484;;2021-02-05
247;Renovação de Reconhecimento de Curso;57876.0;202105485;;2021-02-05
247;Renovação de Reconhecimento de Curso;18207.0;202105486;;2021-02-05
247;Renovação de Reconhecimento de Curso;8929.0;202119671;;2021-08-31
252;Renovação de Reconhecimento de Curso;18721.0;200809331;;2011-08-04
252;Renovação de Reconhecimento de Curso;35334.0;201211523;;2012-12-27
252;Renovação de Reconhecimento de Curso;30053.0;201212170;;2012-12-27
252;Renovação de Reconhecimento de Curso;118686.0;201361803;;2013-12-19
252;Renovação de Reconhecimento de Curso;18723.0;201362196;;2013-12-19
252;Renovação de Reconhecimento de Curso;18721.0;201363533;;2013-12-19
252;Renovação de Reconhecimento de Curso;35334.0;201513445;;2015-12-30
252;Renovação de Reconhecimento de Curso;30053.0;201513737;;2015-12-30
252;Renovação de Reconhecimento de Curso;18721.0;201706427;;2017-04-04
252;Renovação de Reconhecimento de Curso;18723.0;201706428;;2017-04-04
252;Renovação de Reconhecimento de Curso;118684.0;201803895;;2018-03-02
252;Renovação de Reconhecimento de Curso;117420.0;201803896;;2018-03-02
252;Renovação de Reconhecimento de Curso;57054.0;201803897;;2018-03-02
252;Renovação de Reconhecimento de Curso;35334.0;201828584;;2018-12-28
252;Renovação de Reconhecimento de Curso;35334.0;201828584;;2019-06-25
252;Renovação de Reconhecimento de Curso;30053.0;201828585;;2018-12-28
252;Renovação de Reconhecimento de Curso;30053.0;201828585;;2019-06-25
252;Renovação de Reconhecimento de Curso;18721.0;202011527;;2020-07-07
252;Renovação de Reconhecimento de Curso;18734.0;202103477;;2021-02-05
252;Renovação de Reconhecimento de Curso;57054.0;202103478;;2021-02-05
253;Renovação de Reconhecimento de Curso;94497.0;201361551;;2013-12-19
253;Renovação de Reconhecimento de Curso;94499.0;201364114;;2013-12-19
253;Renovação de Reconhecimento de Curso;5000880.0;202010901;;2020-07-07
253;Renovação de Reconhecimento de Curso;107038.0;202103130;;2021-02-05
254;Renovação de Reconhecimento de Curso;72535.0;200805141;;2010-05-11
254;Renovação de Reconhecimento de Curso;104440.0;200805201;;2010-08-26
254;Renovação de Reconhecimento de Curso;72535.0;201211312;;2012-12-27
254;Renovação de Reconhecimento de Curso;1148226.0;201420937;;2015-01-02
254;Renovação de Reconhecimento de Curso;1103560.0;201514983;;2015-12-30
254;Renovação de Reconhecimento de Curso;103430.0;201515035;;2015-12-30
254;Renovação de Reconhecimento de Curso;1152810.0;201706958;;2017-04-04
254;Renovação de Reconhecimento de Curso;1148226.0;201804794;;2018-03-02
254;Renovação de Reconhecimento de Curso;103430.0;201830586;;2018-12-28
254;Renovação de Reconhecimento de Curso;1103560.0;201832040;;2018-12-28
254;Renovação de Reconhecimento de Curso;1126666.0;201832457;;2018-12-28
254;Renovação de Reconhecimento de Curso;1126731.0;201832458;;2018-12-28
254;Renovação de Reconhecimento de Curso;1126724.0;201832459;;2018-12-28
254;Renovação de Reconhecimento de Curso;1181262.0;201833079;;2018-12-28
254;Renovação de Reconhecimento de Curso;1313301.0;201833315;;2018-12-28
254;Renovação de Reconhecimento de Curso;1152810.0;202011923;;2020-07-07
254;Renovação de Reconhecimento de Curso;1265866.0;202103889;;2021-02-05
254;Renovação de Reconhecimento de Curso;103430.0;202103897;;2021-02-05
254;Renovação de Reconhecimento de Curso;1103560.0;202103898;;2021-02-05
254;Renovação de Reconhecimento de Curso;1265870.0;202103899;;2021-02-05
254;Renovação de Reconhecimento de Curso;1190130.0;202103900;;2021-02-05
254;Renovação de Reconhecimento de Curso;104444.0;202103901;;2021-02-05
254;Renovação de Reconhecimento de Curso;1148226.0;202103902;;2021-02-05
258;Renovação de Reconhecimento de Curso;89798.0;201214393;;2012-12-27
258;Renovação de Reconhecimento de Curso;74478.0;201215129;;2012-12-27
258;Renovação de Reconhecimento de Curso;74476.0;201215339;;2012-12-27
258;Renovação de Reconhecimento de Curso;94201.0;201362332;;2013-12-19
258;Renovação de Reconhecimento de Curso;74458.0;201362367;;2013-12-19
258;Renovação de Reconhecimento de Curso;94203.0;201420709;;2015-01-02
258;Renovação de Reconhecimento de Curso;74478.0;201512035;;2015-12-30
258;Renovação de Reconhecimento de Curso;89798.0;201512894;;2015-12-30
258;Renovação de Reconhecimento de Curso;74476.0;201514696;;2015-12-30
258;Renovação de Reconhecimento de Curso;94203.0;201804899;;2018-03-02
258;Renovação de Reconhecimento de Curso;120589.0;201831255;;2018-12-28
258;Renovação de Reconhecimento de Curso;1174846.0;201833014;;2018-12-28
258;Renovação de Reconhecimento de Curso;74458.0;202011080;;2020-07-07
259;Renovação de Reconhecimento de Curso;30839.0;201212945;;2012-12-27
259;Renovação de Reconhecimento de Curso;95125.0;201214083;;2012-12-27
259;Renovação de Reconhecimento de Curso;16483.0;201215260;;2012-12-27
259;Renovação de Reconhecimento de Curso;22519.0;201215635;;2012-12-27
259;Renovação de Reconhecimento de Curso;95125.0;201513715;;2015-12-30
259;Renovação de Reconhecimento de Curso;16483.0;201614812;;2016-12-15
259;Renovação de Reconhecimento de Curso;1156866.0;201804254;;2018-03-02
259;Renovação de Reconhecimento de Curso;95098.0;201804255;;2018-03-02
259;Renovação de Reconhecimento de Curso;16483.0;201828034;;2018-12-28
259;Renovação de Reconhecimento de Curso;22519.0;201828599;;2018-12-28
259;Renovação de Reconhecimento de Curso;95125.0;201830315;;2018-12-28
259;Renovação de Reconhecimento de Curso;5000252.0;201833259;;2018-12-28
259;Renovação de Reconhecimento de Curso;1156866.0;202103571;;2021-02-05
259;Renovação de Reconhecimento de Curso;5000252.0;202103572;;2021-02-05
259;Renovação de Reconhecimento de Curso;95098.0;202103573;;2021-02-05
261;Renovação de Reconhecimento de Curso;47874.0;200908767;;2011-01-31
261;Renovação de Reconhecimento de Curso;47871.0;200908773;;2013-11-26
